,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,0,0,0
Timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737578575000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10894000.0,12043000.0,,,,,,,,,,,,,,,,,,,,,,,,,,3163.0,-9.223372036854776e+18,-9.223372036854776e+18
1737578580000,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,105.0,5306.0,,,,,,,,,,,,,,,,,,,,,,,,,,1097.0,-9.223372036854776e+18,-9.223372036854776e+18
1737578585000,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,2.0,2242000.0,,,,,,,,,,,,,,,,,,,,,,,,,,653.0,-9.223372036854776e+18,-9.223372036854776e+18
1737578590000,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,862.0,447000.0,,,,,,,,,,,,,,,,,,,,,,,,,,862.0,-9.223372036854776e+18,-9.223372036854776e+18
1737578595000,9.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,9.0,170244000.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737578600000,9.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,9.0,66.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737578605000,9.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,9.0,40932000.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
