,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
1736783525000,9.0,19.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,91.0,2021.0,2842.0,1772.0,,,,,,,,,,1015.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783530000,8.0,17.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,8.0,16488000.0,954.0,902.0,967.0,,,,,,,,,,1006.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783535000,10.0,18.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,10.0,10.0,17080000.0,2494.0,3258.0,19451000.0,,,,,,,,,,1000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783540000,9.0,19.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,7.0,9.0,14464000.0,1086.0,655.0,24268000.0,,,,,,,,,,909.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783545000,9.0,20.0,1.0,0.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,344.0,4683.0,769.0,1259.0,,,,,,,,,,10990.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783550000,9.0,19.0,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,0.0,8.0,9.0,751.0,2133.0,771.0,1115.0,,,,,,,,,,615.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783555000,9.0,18.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,154692000.0,1740.0,778.0,999.0,,,,,,,,,,1016.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783560000,9.0,21.0,14.0,14.0,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,106605000.0,1526.0,326.0,326.0,,,,,,,,,,1001.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783565000,9.0,21.0,14.0,14.0,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,8694000.0,1526.0,326.0,326.0,,,,,,,,,,1000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783570000,9.0,21.0,14.0,14.0,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,2304000.0,1526.0,326.0,326.0,,,,,,,,,,1000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783575000,9.0,21.0,0.0,11.0,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,2304000.0,1526.0,16995000.0,269337.0,,,,,,,,,,9818.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783580000,9.0,19.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,20.0,2147.0,165.0,853.0,,,,,,,,,,68.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783585000,10.0,14.0,19.0,11.0,,,,,,,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,10.0,2304000.0,682.0,48.0,921.0,,,,,,,,,,552.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783590000,10.0,14.0,19.0,11.0,,,,,,,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,10.0,2304000.0,682.0,48.0,921.0,,,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783595000,9.0,21.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,2304000.0,682.0,1877000.0,8847000.0,,,,,,,,,,1900.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783600000,9.0,18.0,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,38.0,1626.0,27.0,12591000.0,,,,,,,,,,820.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783605000,9.0,19.0,7.0,0.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,4.0,9.0,33.0,1058.0,94.0,249.0,,,,,,,,,,1325.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783610000,9.0,20.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,36972000.0,306.0,12850000.0,684.0,,,,,,,,,,1059.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783615000,9.0,18.0,0.0,8.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,101.0,1268.0,583.0,27471000.0,,,,,,,,,,11759.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783620000,10.0,18.0,4.0,0.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,10.0,58122000.0,2094.0,17700.0,21880000.0,,,,,,,,,,2184.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783625000,6.0,18.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,7.0,6.0,87.0,932.0,595.0,358.0,,,,,,,,,,197.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783630000,9.0,20.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,136611000.0,911.0,29647000.0,571.0,,,,,,,,,,496.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783635000,9.0,19.0,17.0,16.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,132399000.0,151641000.0,29647000.0,575.0,,,,,,,,,,496.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783640000,9.0,20.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,41220000.0,388.0,463328.0,217.0,,,,,,,,,,2641.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783645000,9.0,19.0,9.0,20.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,142.0,2026.0,26823000.0,606.0,,,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783650000,9.0,19.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,10.0,9.0,7790000.0,1722.0,13204000.0,127.0,,,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783655000,0.0,8.0,13.0,2.0,,,,,,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,7.0,306.0,332.0,42327.0,,,,,,,,,,4786.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736783700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783705000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783710000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783715000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783720000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783725000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783730000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783735000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783740000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783745000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26823000.0,0.0,0.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783750000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2192000.0,0.0,0.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783755000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,,,,,,,21956000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783760000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,2449.0,8919000.0,0.0,0.0,256000.0,0.0,0.0,,,,,,,2192000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783765000,3.0,4.0,0.0,0.0,2.0,0.0,0.0,,,,,,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,8.0,5.0,564.0,702.0,0.0,0.0,80.0,0.0,0.0,,,,,,,256000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783770000,9.0,2.0,0.0,0.0,0.0,19.0,0.0,,,,,,,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,9.0,146340000.0,6492000.0,0.0,0.0,57.0,219560000.0,0.0,,,,,,,256000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783775000,9.0,3.0,19.0,19.0,0.0,13.0,0.0,,,,,,,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,9.0,78876000.0,4767000.0,19764666.0,86691000.0,1814000.0,1059.0,0.0,,,,,,,256000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783780000,9.0,2.0,19.0,19.0,0.0,19.0,0.0,,,,,,,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,9.0,14544000.0,1111000.0,115320000.0,8020.0,818000.0,1069.0,0.0,,,,,,,256000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783785000,9.0,2.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,16.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,9.0,3375000.0,411000.0,,2616000.0,256000.0,1031000.0,0.0,,,,,,,256000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783790000,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1736783805000,2.0,5.0,19.0,0.0,0.0,12.0,3.0,,,,,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,2.0,1.0,33.0,35536000.0,1103.0,772.0,620.0,315.0,,,,,,,,1195.0,-9.223372036854775e+18,-9.223372036854775e+18
1736783810000,10.0,7.0,0.0,9.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,10.0,9.0,1553.0,1003.0,20265000.0,1081.0,21686000.0,382.0,29063000.0,,,,,,,1018.0,-9.223372036854775e+18,-9.223372036854775e+18
