,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1737465570000,27329.3,27178.23333333,27240.98333333,26912.91666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465575000,27167.066666659997,27013.316666659997,27091.833333330003,26863.61666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465580000,26486.53333333,26374.4,26458.15,26287.316666659997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465585000,26919.0,26760.516666659998,26838.61666666,26643.78333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465590000,26440.833333330003,26457.066666659997,26524.8,26331.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465595000,27367.75,27225.766666659998,27287.48333333,27063.383333330003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465600000,28042.36666666,27659.91666666,27715.7,27512.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465605000,27298.41666666,27144.91666666,27220.566666659997,27002.633333330003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465610000,27896.2,27747.816666659997,27805.66666666,27587.91666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465615000,26836.4,26556.6,26695.16666666,26418.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465620000,27419.316666659997,27191.91666666,27315.5,27142.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465625000,27420.833333330003,27258.75,27324.933333330002,27110.11666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465630000,27345.91666666,27292.933333330002,27251.016666659998,27050.61666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465635000,27287.8,27128.766666659998,27181.11666666,26987.86666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465640000,27776.91666666,27779.816666659997,27815.816666659997,27573.833333330003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465645000,27835.6,27667.28333333,27716.95,27503.28333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465650000,28121.35,27773.73333333,27840.35,27616.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465655000,27376.45,27219.083333330003,27283.41666666,27088.53333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465660000,28206.5,28042.766666659998,28111.36666666,27901.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465665000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465690000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465695000,1871.7333333333,1873.2333333333,1775.25,1786.2,1853.5833333332998,1792.3833333332998,1745.8,1782.4666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465700000,3394.58333333,3394.1,3361.43333333,3384.88333333,3361.26666667,3397.25,3329.65,3377.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465705000,4689.88333333,4691.1,4646.83333333,4678.8,4651.46666667,4697.93333333,4605.95,4671.68333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465710000,5449.58333333,5521.4,5390.25,5437.96666667,5476.0,5474.55,5420.75,5426.96666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465715000,7075.11666666,7131.4,7069.76666666,7114.45,7071.01666666,7062.31666666,7002.133333329999,7102.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465720000,8386.41666666,8385.8,8313.68333333,8366.0,8320.033333329999,8396.68333333,8225.7,8352.96666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465725000,9522.85,9521.033333329999,9439.11666666,9499.98333333,9444.86666666,9538.65,9428.71666666,9564.783333329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465730000,10730.33333333,10728.33333333,10633.73333333,10702.7,10731.1,10841.48333333,10619.21666666,10684.81666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465735000,12711.266666659998,12710.633333329999,12598.1,12678.75,12609.33333333,12733.1,12482.616666659998,12663.16666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465740000,13709.95,13707.133333329999,13587.533333329999,13673.48333333,13595.16666666,13729.1,13459.1,13651.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465745000,14268.033333329999,14265.66666666,14128.766666659998,14230.95,14163.08333333,14289.41666666,13999.216666659999,14209.48333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465750000,15858.266666659998,15853.35,15715.466666659999,15816.35,15724.716666659999,15879.5,15566.883333329999,15790.08333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465755000,16233.716666659999,16232.05,16169.23333333,16276.216666659999,16108.68333333,16340.45,16033.05,16252.366666659998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465760000,15835.783333329999,15834.56666666,15460.68333333,15797.5,15705.266666659998,15860.116666659998,15550.266666659998,15771.966666659999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465765000,15606.5,15603.783333329999,15470.73333333,15567.283333329999,15478.7,15629.366666659998,15323.883333329999,15544.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465770000,16343.93333333,16269.283333329999,16208.56666666,16301.0,16139.15,16351.55,15977.73333333,16280.516666659998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465775000,15508.18333333,15448.75,15312.3,15411.31666666,15328.35,15554.016666659998,15172.783333329999,15391.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465780000,15482.95,15478.98333333,15346.216666659999,15443.75,15353.883333329999,15505.95,15216.533333329999,15418.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465785000,15269.25,15346.93333333,15132.766666659998,15230.016666659998,15144.383333329999,15392.616666659998,14992.6,15140.56666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465790000,15557.23333333,15554.95,15498.883333329999,15597.5,15340.6,15483.66666666,15190.783333329999,15496.41666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465795000,15008.383333329999,15003.6,14885.616666659998,14970.85,14893.5,15026.016666659998,14726.05,14945.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465800000,15414.25,15400.3,15283.95,15363.7,15294.08333333,15436.716666659999,15132.68333333,15356.383333329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465805000,15663.2,15660.7,15536.75,15623.73333333,15523.83333333,15686.48333333,15390.1,15602.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465810000,15609.98333333,15609.533333329999,15466.56666666,15573.883333329999,15466.65,15634.266666659998,15332.08333333,15554.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465815000,14802.633333329999,14797.18333333,14677.2,14763.85,14680.48333333,14823.5,14540.45,14744.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465820000,14773.18333333,14770.2,14884.366666659998,14735.45,14658.83333333,14797.5,14505.2,14712.23333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465825000,14837.35,14832.216666659999,14704.73333333,14796.73333333,14715.43333333,14858.66666666,14565.383333329999,14774.533333329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465830000,15056.133333329999,15051.966666659999,14924.216666659999,15016.25,14931.25,15076.18333333,14778.48333333,14989.766666659998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465835000,15711.366666659998,15709.3,15574.95,15671.0,15581.033333329999,15734.93333333,15422.18333333,15644.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465840000,15264.6,15263.73333333,15131.8,15226.1,15141.033333329999,15288.15,14986.06666666,15204.966666659999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465845000,15146.633333329999,15064.1,15015.216666659999,15109.25,15021.68333333,15067.866666659998,14790.81666666,15072.133333329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465850000,14350.116666659998,14348.283333329999,14147.016666659998,14234.58333333,14232.75,14373.0,14088.68333333,14292.98333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465855000,14316.2,14324.31666666,14194.23333333,14288.9,14189.16666666,14339.366666659998,14078.31666666,14258.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465860000,14473.85,14483.883333329999,14344.75,14451.5,14353.16666666,14507.66666666,14219.633333329999,14413.91666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465865000,14989.56666666,14988.466666659999,14860.45,14951.866666659998,14865.98333333,15012.73333333,14715.91666666,14927.283333329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465870000,14951.8,14949.91666666,14831.966666659999,14911.866666659998,14851.3,14969.466666659999,14682.9,14882.783333329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465875000,14481.033333329999,14488.783333329999,14341.6,14452.23333333,14361.56666666,14502.866666659998,14203.95,14420.18333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465880000,14702.116666659998,14698.266666659998,14570.33333333,14662.43333333,14581.55,14724.866666659998,14433.8,14649.033333329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465885000,15167.5,15163.9,15033.16666666,15128.93333333,15043.283333329999,15189.81666666,14890.016666659998,15107.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465890000,13998.73333333,13997.966666659999,13879.55,13963.1,13886.8,14024.68333333,13749.033333329999,13947.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465895000,13719.58333333,13728.0,13600.533333329999,13685.033333329999,13606.41666666,13740.58333333,13470.3,13678.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465900000,14455.366666659998,14449.73333333,14330.48333333,14416.45,14336.05,14480.383333329999,14186.133333329999,14397.133333329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465905000,14609.966666659999,14708.93333333,14584.133333329999,14677.33333333,14488.5,14630.81666666,14446.08333333,14550.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465910000,15340.466666659999,15338.08333333,15206.35,15302.16666666,15216.73333333,15365.95,15060.966666659999,15280.08333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465915000,15551.41666666,15536.8,15396.73333333,15502.6,15425.85,15571.56666666,15248.133333329999,15485.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465920000,15391.25,15380.366666659998,15247.43333333,15350.18333333,15257.95,15403.66666666,15096.31666666,15321.466666659999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465925000,15005.25,14997.1,14872.8,14965.783333329999,14879.06666666,15025.7,14727.56666666,14942.58333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465930000,14849.466666659999,14843.81666666,14714.966666659999,14809.766666659998,14722.66666666,14876.466666659999,14569.966666659999,14792.266666659998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465935000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465960000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465965000,1392.4666666665998,1385.8666666666,1383.9833333333,1421.3166666666,1416.05,1356.6333333333,1378.1333333333,1393.5,1376.95,1389.5833333333,1414.3,1394.7166666665998,1373.7333333333,1371.8,1411.0166666666,1381.9333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465970000,1981.3166666666,1942.6,1968.75,1939.5166666666,1929.45,1880.85,1915.3166666666,1981.6666666666,1896.3666666666,1989.2333333333,1928.3,1920.0166666666,1888.0,1949.65,2001.4333333333,1901.6833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465975000,2556.9166666666,2572.95,2528.6,2588.55,2575.9666666666,2500.6333333333,2557.6333333333,2558.6333333333,2522.5333333333,2553.45,2574.5833333333003,2549.9333333333,2510.25,2505.1833333333,2569.05,2527.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465980000,2953.7666666666,2971.4333333333,2921.9666666666,2989.1,2974.5333333333,2890.05,2956.35,2955.7666666666,2915.9,2948.75,2973.55,2959.0,2901.05,2894.6166666666,2965.1166666666,2921.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465985000,3299.6666666666,3320.1833333333,3279.6666666666,3355.0,3340.53333333,3242.65,3301.8333333333003,3302.5,3272.1833333333,3295.1166666666,3339.8333333299997,3306.8666666666,3255.9333333333,3249.1666666666,3314.4333333333,3279.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465990000,3650.6,3672.98333333,3625.46666667,3697.9166666700003,3677.1666666700003,3584.31666667,3652.68333333,3651.48333333,3617.6666666700003,3645.36666667,3677.36666667,3657.93333333,3651.26666667,3590.56666667,3667.55,3626.86666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737465995000,4340.66666667,4371.15,4309.98333333,4400.61666667,4376.36666667,4262.38333333,4342.38333333,4341.03333333,4301.61666667,4340.35,4376.38333333,4354.96666667,4282.16666667,4273.5,4366.26666667,4318.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466000000,4703.93333333,4730.76666667,4672.21666667,4762.91666667,4736.88333333,4621.71666667,4706.21666667,4705.08333333,4662.6,4698.08333333,4737.6,4713.38333333,4641.58333333,4629.35,4724.76666667,4674.21666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466005000,5082.81666667,5125.53333333,5047.56666667,5160.81666667,5130.85,4989.95,5085.35,5083.01666667,5036.56666667,5090.63333333,5132.06666667,5107.6,5013.01666667,4999.43333333,5121.28333333,5063.83333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466010000,5538.83333333,5515.6,5500.0,5538.7,5520.46666667,5438.35,5472.05,5483.06666667,5489.0,5476.36666667,5521.8,5494.85,5394.11666667,5379.55,5562.53333333,5502.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466015000,6235.85,6275.95,6193.03333333,6317.08333333,6280.53333333,6122.66666667,6234.8,6237.85,6181.08333333,6221.85,6280.7,6242.21666667,6149.61666667,6129.76666667,6263.56666667,6191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466020000,6533.31666667,6572.7,6486.98333333,6617.43333333,6579.56666667,6414.71666667,6537.71666667,6533.95,6474.66666667,6525.68333333,6580.68333333,6548.28333333,6444.28333333,6426.53333333,6563.26666667,6492.26666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466025000,5538.88333333,5587.8,5498.7,5599.85,5564.01666667,5448.06666667,5557.65,5539.11666667,5491.81666667,5533.0,5567.68333333,5551.35,5462.46666667,5444.96666667,5551.76666667,5505.08333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466030000,5307.86666667,5413.98333333,5280.48333333,5465.15,5433.6,5282.46666667,5378.96666667,5309.25,5338.63333333,5291.61666667,5414.13333333,5385.03333333,5305.28333333,5226.68333333,5321.26666667,5342.36666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466035000,5126.4,5163.05,5094.2,5196.78333333,5165.85,5037.65,5130.68333333,5126.65,5105.75,5121.76666667,5167.18333333,5154.31666667,5061.41666667,5045.8,5152.81666667,5099.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466040000,5259.58333333,5297.61666667,5238.48333333,5329.21666667,5298.28333333,5179.1,5276.58333333,5261.63333333,5227.66666667,5256.66666667,5298.85,5274.15,5202.53333333,5188.03333333,5298.25,5242.43333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466045000,5275.08333333,5310.08333333,5238.46666667,5327.91666667,5295.45,5180.88333333,5278.95,5275.3,5228.3,5270.66666667,5295.2,5288.88333333,5203.45,5188.21666667,5295.58333333,5243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466050000,5439.51666667,5422.76666667,5415.01666667,5451.83333333,5477.7,5287.55,5389.03333333,5386.88333333,5335.53333333,5437.18333333,5422.21666667,5398.31666667,5257.88333333,5349.91666667,5407.51666667,5370.36666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466055000,5374.71666667,5407.41666667,5338.21666667,5438.81666667,5408.26666667,5277.28333333,5379.9,5377.9,5324.98333333,5365.9,5408.36666667,5383.51666667,5299.6,5281.73333333,5392.68333333,5336.98333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466060000,5368.55,5407.26666667,5332.06666667,5428.68333333,5398.03333333,5272.25,5374.25,5371.03333333,5320.98333333,5354.3,5396.96666667,5383.55,5282.73333333,5280.75,5383.48333333,5336.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466065000,5336.85,5362.06666667,5302.0,5393.2,5364.03333333,5242.63333333,5342.51666667,5340.15,5291.4,5317.73333333,5362.73333333,5338.43333333,5263.8,5250.61666667,5346.16666667,5291.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466070000,5317.96666667,5450.01666667,5316.76666667,5493.83333333,5463.65,5256.95,5429.23333333,5428.26666667,5271.4,5405.78333333,5463.83333333,5388.33333333,5348.33333333,5299.63333333,5379.85,5321.91666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466075000,5293.46666667,5328.73333333,5258.36666667,5360.63333333,5331.65,5198.56666667,5303.78333333,5294.65,5246.9,5294.68333333,5330.9,5315.38333333,5221.4,5210.88333333,5317.93333333,5267.11666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466080000,5342.45,5381.2,5308.81666667,5420.71666667,5382.36666667,5247.43333333,5358.65,5346.2,5308.31666667,5338.03333333,5380.58333333,5366.48333333,5281.61666667,5255.91666667,5366.61666667,5311.18333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466085000,5349.71666667,5388.9,5315.18333333,5418.53333333,5388.8,5258.65,5356.91666667,5353.06666667,5305.05,5346.28333333,5388.0,5365.08333333,5278.1,5266.16666667,5373.51666667,5319.81666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466090000,5431.71666667,5449.81666667,5383.4,5480.05,5449.03333333,5328.5,5492.5,5434.46666667,5426.53333333,5427.41666667,5525.65,5446.56666667,5353.2,5388.3,5456.88333333,5398.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466095000,5715.73333333,5737.38333333,5685.28333333,5770.63333333,5738.1,5609.46666667,5709.78333333,5705.35,5654.05,5710.85,5752.91666667,5713.85,5633.21666667,5608.33333333,5736.25,5691.81666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466100000,5552.86666667,5588.35,5511.21666667,5625.31666667,5591.33333333,5448.66666667,5545.86666667,5553.2,5500.41666667,5546.66666667,5592.9,5565.91666667,5472.98333333,5458.23333333,5564.25,5517.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466105000,5529.2,5579.53333333,5486.58333333,5601.86666667,5567.35,5475.71666667,5534.5,5585.16666667,5476.68333333,5526.68333333,5571.21666667,5541.95,5451.76666667,5436.03333333,5613.83333333,5495.01666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466110000,5817.53333333,5911.68333333,5763.18333333,5952.33333333,5859.23333333,5764.63333333,5879.7,5875.98333333,5822.01666667,5812.2,5918.03333333,5886.7,5796.16666667,5722.65,5901.88333333,5822.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466115000,5613.61666667,5651.5,5573.9,5686.86666667,5652.51666667,5499.76666667,5620.98333333,5615.33333333,5554.36666667,5596.43333333,5655.53333333,5625.83333333,5527.46666667,5510.71666667,5639.66666667,5581.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466120000,5678.3,5717.11666667,5625.05,5760.96666667,5728.11666667,5560.95,5685.26666667,5681.65,5629.18333333,5685.4,5730.46666667,5691.21666667,5601.11666667,5571.51666667,5712.73333333,5645.88333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466125000,5730.68333333,5766.73333333,5686.63333333,5801.06666667,5767.15,5626.33333333,5733.63333333,5730.45,5678.45,5725.4,5772.71666667,5740.05,5652.0,5636.03333333,5752.4,5695.58333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466130000,5771.56666667,5794.88333333,5613.2,5831.88333333,5771.7,5550.68333333,5658.01666667,5733.98333333,5727.43333333,5737.83333333,5785.63333333,5701.83333333,5669.71666667,5680.61666667,5780.26666667,5713.68333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466135000,5693.36666667,5730.98333333,5651.93333333,5766.55,5732.38333333,5592.45,5698.63333333,5696.35,5643.43333333,5690.8,5735.1,5705.43333333,5617.95,5601.75,5717.88333333,5661.48333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466140000,5632.95,5669.26666667,5590.06666667,5697.13333333,5670.1,5531.26666667,5627.7,5634.23333333,5570.48333333,5629.13333333,5675.3,5634.58333333,5544.81666667,5539.9,5657.55,5600.11666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466145000,5632.16666667,5671.05,5590.95,5706.06666667,5672.36666667,5525.0,5637.06666667,5634.78333333,5580.16666667,5628.1,5674.11666667,5643.46666667,5554.45,5535.38333333,5657.68333333,5598.13333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466150000,5763.6,5798.75,5721.81666667,5837.18333333,5802.76666667,5659.95,5715.38333333,5764.71666667,5525.4,5760.13333333,5751.33333333,5701.46666667,5687.01666667,5617.26666667,5788.91666667,5730.91666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466155000,5593.25,5642.36666667,5543.86666667,5681.56666667,5645.65,5492.45,5611.68333333,5608.21666667,5533.2,5589.46666667,5635.91666667,5618.25,5521.51666667,5513.5,5619.6,5551.58333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737466160000,5636.86666667,5673.36666667,5594.63333333,5717.25,5677.0,5533.46666667,5643.13333333,5639.18333333,5587.1,5633.16666667,5679.08333333,5649.53333333,5561.95,5542.78333333,5663.41666667,5602.51666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
