,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
1736784780000,10.0,18.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,10.0,10.0,11660000.0,1138.0,201.0,909.0,,,,,,,,,,1273.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784785000,9.0,19.0,2.0,1.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,10260000.0,1262.0,791.0,1324.0,,,,,,,,,,419.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784790000,9.0,19.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,15372000.0,2480.0,1127.0,1579.0,,,,,,,,,,889.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784795000,9.0,20.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,15156000.0,23770000.0,927.0,15121000.0,,,,,,,,,,15939.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784800000,9.0,19.0,6.0,0.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,53730000.0,1896.0,80469000.0,468.0,,,,,,,,,,909.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784805000,10.0,18.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,10.0,10.0,1166.0,2697.0,26336000.0,900.0,,,,,,,,,,228.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784810000,9.0,19.0,3.0,0.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,8.0,707.0,1646.0,845.0,380.0,,,,,,,,,,2239.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784815000,9.0,18.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,512.0,920.0,29647000.0,829.0,,,,,,,,,,1663.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784820000,4.0,18.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,4.0,248.0,74696000.0,853.0,442.0,,,,,,,,,,1258.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784825000,9.0,20.0,9.0,5.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,195984000.0,4391.0,24268000.0,118588000.0,,,,,,,,,,841.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784830000,9.0,19.0,9.0,8.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,19395000.0,112240000.0,24268000.0,118588000.0,,,,,,,,,,986.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784835000,9.0,19.0,9.0,8.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,2304000.0,112240000.0,24268000.0,118588000.0,,,,,,,,,,998.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784840000,9.0,19.0,9.0,8.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,2304000.0,112240000.0,24268000.0,118588000.0,,,,,,,,,,999.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784845000,9.0,19.0,9.0,8.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,2304000.0,112240000.0,24268000.0,118588000.0,,,,,,,,,,999.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784850000,9.0,19.0,0.0,8.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,2304000.0,112240000.0,8067000.0,118588000.0,,,,,,,,,,999.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784855000,9.0,19.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,2304000.0,112240000.0,656000.0,7238000.0,,,,,,,,,,999.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784860000,9.0,19.0,21.0,0.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,2304000.0,112240000.0,6.0,589000.0,,,,,,,,,,999.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784865000,8.0,10.0,19.0,0.0,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,27.0,1692.0,25.0,58.0,,,,,,,,,,1940.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784870000,9.0,8.0,19.0,19.0,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,2304000.0,385.0,25.0,44.0,,,,,,,,,,1113.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784875000,9.0,19.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,,,,,,,,,0.0,10.0,9.0,2304000.0,385.0,256000.0,750000.0,,,,,,,,,,1008.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784880000,9.0,5.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,2304000.0,394.0,27.0,15.0,,,,,,,,,,301.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784885000,9.0,5.0,15.0,0.0,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,0.0,6.0,9.0,67.0,64101000.0,294.0,95.0,,,,,,,,,,661.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784890000,11.0,19.0,0.0,12.0,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,0.0,3.0,9.0,9.0,199539000.0,10291000.0,575.0,,,,,,,,,,1178.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784895000,1.0,15.0,18.0,2.0,,,,,,,,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,0.0,1.0,1.0,430.0,1042.0,22696000.0,23957000.0,,,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784900000,9.0,14.0,0.0,20.0,,,,,,,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,,,,,,,,,0.0,9.0,9.0,63234000.0,754.0,20205000.0,23957000.0,,,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784905000,1.0,14.0,2.0,2.0,,,,,,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,1.0,0.0,569.0,17075000.0,12818000.0,,,,,,,,,,1644.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784910000,0.0,2.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,491.0,55818000.0,,19864000.0,,,,,,,,,,1052.0,-9.223372036854775e+18,-9.223372036854775e+18
1736784915000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736784955000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736784960000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736784965000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736784970000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736784975000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736784980000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,10894000.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736784985000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,888000.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736784990000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,256000.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736784995000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,256000.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736785000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,256000.0,0.0,0.0,0.0,0.0,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736785005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,256000.0,4901000.0,0.0,0.0,0.0,,,,,,,2698.0,-9.223372036854776e+18,-9.223372036854776e+18
1736785010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,4423000.0,6604000.0,277.0,440000.0,0.0,0.0,0.0,,,,,,,1169.0,-9.223372036854776e+18,-9.223372036854776e+18
1736785015000,7.0,2.0,0.0,17.0,18.0,0.0,0.0,,,,,,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,9.0,327.0,11258000.0,66.0,223.0,162600000.0,1927.0,0.0,,,,,,,1011.0,-9.223372036854776e+18,-9.223372036854776e+18
1736785020000,1.0,8.0,0.0,19.0,19.0,0.0,20.0,,,,,,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,1.0,98.0,1036.0,1056.0,1469.0,60510000.0,144009.0,121707000.0,,,,,,,54.0,-9.223372036854776e+18,-9.223372036854776e+18
1736785025000,8.0,3.0,0.0,1.0,1.0,0.0,19.0,,,,,,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,8.0,8.0,715.0,25156000.0,1242.0,470.0,445.0,995.0,91460000.0,,,,,,,4569.0,-9.223372036854776e+18,-9.223372036854776e+18
1736785030000,1.0,5.0,0.0,0.0,16.0,0.0,17.0,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,1.0,45.0,88941000.0,27955000.0,227.0,87715000.0,307.0,894.0,,,,,,,836.0,-9.223372036854776e+18,-9.223372036854776e+18
1736785035000,9.0,8.0,0.0,16.0,16.0,14.0,19.0,,,,,,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,9.0,132399000.0,72810000.0,68.0,177270.0,87715000.0,92773.0,321.0,,,,,,,264.0,-9.223372036854776e+18,-9.223372036854776e+18
1736785040000,9.0,2.0,0.0,16.0,16.0,0.0,19.0,,,,,,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,10.0,9.0,11952000.0,14554000.0,2256000.0,177270.0,87715000.0,7839000.0,321.0,,,,,,,908.0,-9.223372036854776e+18,-9.223372036854776e+18
1736785045000,9.0,2.0,0.0,16.0,0.0,0.0,19.0,,,,,,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,10.0,9.0,2304000.0,1187000.0,256000.0,177270.0,15167000.0,637000.0,321.0,,,,,,,992.0,-9.223372036854776e+18,-9.223372036854776e+18
1736785050000,9.0,2.0,6.0,16.0,0.0,0.0,19.0,,,,,,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,10.0,9.0,2304000.0,256000.0,256000.0,177270.0,106.0,256000.0,321.0,,,,,,,999.0,-9.223372036854776e+18,-9.223372036854776e+18
